Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Label
3.32442333119493,44.50414105113617,172.60066724617286,178.00487470072179,76.49202315221092,12.308829347588686,53.77512311392532,172.58008781072436,177.64604067763722,80.42426861210836,pull Up
5.563749770416588,42.528668208234535,172.71970992382498,177.36839712468282,76.00868589997441,12.258604960673617,54.55342775598079,172.75579723354588,176.94594155670717,80.7180224336229,pull Up
21.73537588769026,52.66221510977656,172.32538536383947,176.5576602140166,75.18218486849024,20.87863003713631,52.876641224951655,173.74373920286044,177.36581446200685,80.37084168173807,pull Up
36.96672853128631,64.59001279260822,172.9392810307934,177.39392674160092,75.77193315651161,35.01007950465573,66.15946944481985,175.15505801205936,176.7151396024226,80.07109098208488,pull Up
45.93931881114647,71.04336470954567,173.28277988011936,176.8587181508222,75.5334432674331,34.772362367955665,67.37156619785864,175.52848169087758,177.44566850844078,79.44840823967205,pull Up
58.77598524536907,81.9348253688682,173.75105510346185,177.5877400494896,75.54856198396891,54.45067574981169,78.55050508593094,175.46947134676873,175.43485887395886,81.23850711705373,pull Up
74.76727633304887,98.46825430839803,174.54090733319683,178.23904396527612,75.36555074607912,63.33209197702599,86.50429509534429,176.89547246031105,174.98334751257664,81.43390550166053,pull Up
78.23634961795847,99.86661261458501,175.93705586731252,178.82939063394247,75.494854746511,69.86287324120875,92.15238436462887,178.51947582793446,174.62997433210734,81.15477190812861,pull Up
91.51272108312702,113.39328960072537,176.9750565540707,178.85424625527332,74.86532050961783,88.22248123501498,110.51442411071956,179.2206813456647,173.88084687368078,81.2826254986012,pull Up
105.64456811894755,127.3705622106403,177.15176078694014,179.26432194296592,75.33659613623205,114.00075253894025,137.03527708524146,179.34080668778282,172.68395457830465,81.57800998161326,pull Up
114.43672392902548,134.9161107600914,177.761395594127,179.85529770190908,76.20131497755672,111.1034181479483,139.5731890749323,179.9868944004633,173.12009122210347,81.43032469061869,pull Up
120.63726351276907,140.33400643428286,178.0779767054714,179.36398231795363,75.48500550152491,122.23959676527923,146.85779894923195,179.22425524379517,175.16669857967946,80.45159299829464,pull Up
126.8990320056061,146.3785030817076,178.95623306635426,179.6584876589181,75.93629936757962,128.1087791575035,151.3487159095237,178.20320617521523,175.20061254424894,81.09711549975167,pull Up
129.86593559216163,149.17672261375483,179.10248260843875,179.40517214156642,76.07184660761266,134.51454848517858,157.44480998794123,177.97866415964432,174.27774723077445,82.22145289012795,pull Up
131.98121252733236,150.00520819619757,178.8899180209308,179.00182010792514,75.26058209244815,138.24469181957846,160.4769796948122,177.91833818907799,173.63050332420286,83.20170111630901,pull Up
134.7677631673034,152.4927654833212,177.92433668793313,177.56038856287395,74.96578410446497,141.47175633118167,161.7692115111244,177.44560207165395,174.92506275373034,82.80106722063127,pull Up
137.65425751670244,155.6511280655222,178.1411272112173,177.6891600756176,75.18939272315134,144.17396561067892,163.26716787270638,178.1835242339905,174.4173352007201,83.18101015808857,pull Up
164.26745242116021,174.28809726305974,163.92579399393884,175.46133264699193,94.4283703297862,163.16287671081224,178.62312393184095,160.8186289589929,176.97029775305623,96.34274704993446,pull Up
163.84568191356215,170.29136312607082,168.96750310603107,177.7612625619458,94.14862519987287,169.21697272116091,179.81019199621792,170.45485472901882,178.43382529003802,94.45975837021844,pull Up
166.28274885451887,170.03498458414535,172.27897759181374,178.38680103971245,93.89094842574659,173.3113442889121,178.68949628922925,173.50703967497026,177.8739609829525,96.18764817659586,pull Up
169.66435722282003,170.2914188385191,174.9381623719913,178.43789257789416,95.44885456117915,173.90192710984923,177.25632700286477,175.5863251649324,175.303195285327,97.36032792228794,pull Up
169.43679487380385,169.53545534772735,174.70573761181015,178.87143500692346,95.37783429813776,173.19069079261757,178.78289132946782,175.18170581918298,176.06216110447994,96.76617915485487,pull Up
170.0779747768866,169.67442668670327,174.14384266311086,179.95332072854964,94.7438836063663,173.7456813853678,179.3649322575445,174.72070033102008,177.1682872339135,96.2479281243709,pull Up
170.30620528797934,168.27238255266278,174.76592770845235,178.83385947390158,95.18153992091854,174.13362440659859,177.91992017646595,175.4549273346453,176.2800522142057,96.70613936166603,pull Up
170.16816537650666,169.16555192856717,174.52356185242442,178.97309855706186,95.17377723315208,173.6615765694162,178.4909517405822,175.348407938386,175.90683787166847,96.84277724339789,pull Up
171.02622728436242,168.62502495581512,174.34626475897207,179.3968312859751,94.8079708461051,173.33374624562595,178.69631203252524,175.24337254729951,176.16051167486557,96.76047221985826,pull Up
171.81449611161793,169.8079885569281,174.48629034326498,179.59270524903096,94.52950149790254,173.07204433378138,178.49483297247446,175.75830766062273,175.18942368344577,96.93388320248071,pull Up
171.27834158069658,169.72308877934495,174.94293191953054,178.4117928427654,94.74469461865205,172.94786014746524,178.59418916268746,175.64338944572486,175.0608818079086,97.07434888709143,pull Up
170.2008672210705,169.40942943442667,174.52310728744345,178.0553600814013,94.51534902907386,172.76952085246785,178.92383657366534,175.60723106152216,174.61236302265678,97.46184386158875,pull Up
169.52336700390788,169.8926166607134,174.38810899927833,177.68139414139898,94.4611519469664,172.80546462557348,179.46579841391443,175.51327094386505,174.72559248676995,97.36999206116299,pull Up
168.8786376078859,169.90298219935858,174.28184508652458,177.3401631523124,94.48991987161781,172.70766741045492,179.75253415242344,175.66001107179653,174.2841397547101,97.5893014124277,pull Up
166.98060755490468,168.93154604532594,173.80374408533106,177.3554399644125,94.51558439647324,172.23875297509758,178.5101943439149,175.22145969783477,174.66417482909696,97.16975564747129,pull Up
166.17159321459675,168.51174042746078,173.41654253071496,177.9189257433649,94.12487177332112,172.04195286608692,177.4429636755097,175.16580636129802,174.92613899239907,96.76185337994376,pull Up
165.80188866317354,170.04570386867877,173.43433887881406,177.59437753525557,94.32723113556865,171.84852329393428,176.6466427027888,175.03637873410665,174.8332623247625,96.74202788270495,pull Up
162.49774026112826,171.86425740617446,172.34521292481833,177.86486740561787,94.4335869692367,169.87868621289448,173.70810361403085,174.53663927858042,174.7344823642895,96.62719512573763,pull Up
160.58845727301818,168.81554350843035,171.94474116636366,178.08416331457917,94.09609276307776,168.8720719699882,174.64331425135035,172.69838314977375,176.520195105968,95.79696328843276,pull Up
157.23528873087844,165.18912754650685,171.79777356499682,178.56787554633803,93.4738862922625,170.1961321041461,178.654729441998,172.1670401248602,176.14407571629715,95.90735412584674,pull Up
153.85004574715188,161.67715904103932,171.1188340906091,178.59326027877154,93.41377625690272,167.64531445818574,175.04232856223277,171.3818630548388,176.168658081436,95.53955631529483,pull Up
151.80133383759298,157.7434940266187,170.11268949004528,179.94608647896135,92.73540634102342,166.3703712609711,172.1304605410916,170.7398859504704,176.0284736601549,95.2093047012692,pull Up
150.12836315991947,153.42865671388785,169.4745837799077,178.96963348981683,92.32074391998728,169.2087002478054,177.55853239816562,170.03755803278702,176.12476971074406,94.77497772608095,pull Up
147.3529640341585,149.67759507824525,168.99112430133871,179.08339676310598,92.51599706875017,171.85670428375838,173.35991778477913,169.14792275801065,176.14683841264707,94.46495616656821,pull Up
143.7622644044391,144.71556705655556,169.06456697103033,179.23126190167213,92.23528175354238,170.31321440225145,173.0225683656322,168.69048809261656,175.16509277491926,95.24651319672806,pull Up
136.71599532422596,134.94462119487113,169.12145502655088,179.77183515883905,92.61354706908978,166.36021804053732,176.7234518802232,167.89150223451207,174.88658249756642,94.95635932445907,pull Up
128.4971185332837,126.52615592081834,169.05773371265212,178.41736233644986,93.19305729418441,160.82862073557047,177.4926122874404,167.72510231340797,174.76763856436102,94.50199269266537,pull Up
119.79322035796815,116.59714317740612,168.43749885769256,179.58091397419298,92.20799988187213,148.272278698217,157.60447618461367,167.56146659959023,174.43878220862928,94.59438257404209,pull Up
106.24302432075223,106.40347258297648,167.8798673847221,178.96428921811668,92.34862872443904,146.3257889749163,158.73207260850748,165.82620417318503,174.93353948082026,94.39920212341774,pull Up
100.56947399381801,103.89124057400126,166.88376995326843,179.40342389328353,92.06480440742486,152.17665948972115,172.93788458011014,164.1740171677716,174.80637036222723,94.85485849077105,pull Up
80.65232224362842,87.1822048573259,165.32228926503248,179.83313730159037,92.19018018021079,142.3304307560143,163.1279835721193,161.93125159325913,177.17297138444138,93.54068874289858,pull Up
67.4838662899087,75.66910745601297,163.98940347805666,179.64880086494057,91.3156524444312,107.02325517270916,122.95703865392548,161.27919323893767,177.956628282313,93.12796742841391,pull Up
59.51895731130041,71.6293541455959,162.68366551919473,179.67496778450675,90.87181272405242,58.62210287042383,78.98241793270071,162.0113796695106,178.52260676411072,92.82596379151144,pull Up
49.406205792821076,66.07156690430375,161.30334270752357,179.0886839097347,91.12540527583963,47.153083296147734,67.95730552712001,161.0477327133647,178.13066726167418,93.6578468372896,pull Up
37.56388682937415,62.361380615676936,160.87249624909617,179.2815529180156,90.60164849866595,30.721419310093633,64.45041697185012,161.85845631517924,176.5621350326559,94.73776805514044,pull Up
33.15478493766631,66.22695929327729,159.01688201830314,179.33193845599664,90.72053088207599,35.8548169053695,77.07351597940732,161.06710432317965,178.0673905892891,93.27957682900849,pull Up
9.537675903059913,61.121030613462935,156.99119644832467,178.45658008981044,90.71381688161404,60.84368388207785,128.12946675901918,161.29583905136226,177.11928492754436,94.03376124119009,pull Up
0.1299353626118226,51.80338791585521,157.9296713149583,178.09458919539452,91.6757757647839,41.91760758212104,100.18424335353966,159.5770779288718,175.6184343134005,94.43451777173965,pull Up
1.5155384254722117,51.069501039122684,158.4447024796918,175.4543101663882,93.08508518690371,16.718353972383404,66.07162376817335,159.1946823370336,175.51732931190136,94.2241497379686,pull Up
2.2862598741445153,46.597297907473546,159.3723153205642,175.56037950823975,93.44370251277859,18.97327840178529,11.576986330605562,156.69504956803226,176.6789348606237,93.33782607822972,pull Up
3.8850610609445284,43.77296801698915,159.42603252719596,176.0405072734079,93.52862258516883,20.488496179667134,7.020431680215149,157.91130541346138,175.16359463154964,93.60430505404798,pull Up
5.535320630289355,44.45117867892156,159.18942095495132,176.36704785133796,93.38356763292713,15.470103747268336,6.3566860987362865,158.77803947796724,174.1983117971931,94.30683438980249,pull Up
8.655718288201406,43.03824136070305,159.06821565869265,176.78936545399432,92.63367048361702,8.698751748978431,44.360245380864136,159.04296076229903,174.65863465897277,94.21557827934643,pull Up
4.753013069334568,44.06774382854192,157.82764193934457,177.5274551872468,92.03430322007874,4.681097789456686,53.348068647715074,159.38930478379916,174.50304669631237,94.59220172676216,pull Up
6.090325400054788,51.77315369986432,158.18034540466454,178.241399691935,91.27085758305351,5.0394972683894155,25.930751506165464,159.27736352859827,174.72077969477908,94.64584665822939,pull Up
14.605428959766657,58.296748969891816,157.3387268603155,178.29338244361725,91.29134482860158,2.210977347633416,22.176724110946022,158.78052193916864,174.3647378748689,95.57559836353641,pull Up
34.75052971360478,65.60656929547257,157.35309714315932,178.23690385136462,91.10553960594649,22.505513537366248,57.580325382832775,163.0625368031179,173.52706955067475,96.4237321689782,pull Up
42.00930504852484,67.14438816874602,158.3623945580552,178.31285030941694,91.16993456566932,48.55849253089335,80.45906879415668,161.28607837802852,173.4340663309286,97.20708958491596,pull Up
50.97550785049199,72.84114736735258,158.73492755577453,179.06335868474972,90.51068020320382,40.10789359964256,63.05409578665087,163.84421604574533,173.12754124379472,97.37223946055765,pull Up
57.385052535697305,74.7525162279348,159.7399642855011,179.08148026227323,90.75975094566058,49.89595359830113,73.9867498027134,164.54525098052784,172.7638197119618,97.81665054662649,pull Up
66.69830489193328,81.8813101832643,160.68004549064852,178.45659710670066,91.25493841751046,62.703830117445634,85.80720642017626,164.4277134886125,173.41456005923496,97.61865998722352,pull Up
91.79536436862831,173.39624432065662,138.973914134056,179.91380013888553,140.76738706512126,80.71804583222877,168.28707736388623,146.20786925182773,178.60835717661382,139.98708192093446,push-up
90.90450972330927,173.4418047150502,139.9152930558606,178.81043973412594,139.657821648341,80.61295826741187,169.36414778118635,146.95379739766975,179.3219254891159,139.53537306622297,push-up
90.3283400711391,173.464662869691,140.77557340143252,178.4860912735775,139.5385172559729,80.6758195191688,170.1387770277003,147.74077512130697,179.89987501023134,139.22492024435203,push-up
90.22474486914365,173.57141549055282,141.4193769720293,179.2997531154555,140.71245421144505,81.2535315798905,170.57002468616346,147.8530945119879,179.9288688928957,139.70867106497533,push-up
90.39668431119692,173.6237697311591,141.57893317364918,179.49552234213357,141.13116467702253,81.94613501283347,170.70042161179055,147.41204390607766,179.8376648351014,139.7988609182385,push-up
90.56217950800365,173.7733575200669,141.9027244097154,179.54623753694872,141.52760927661384,82.16589066524338,170.83599166818152,147.49245219746084,179.59742462902085,140.1566220802641,push-up
90.58913813502117,173.83215607054925,142.18911594039156,179.13333389070874,141.379642671228,82.05661742509572,170.8267481969394,147.81193771417153,179.99524908898937,139.96784979017286,push-up
90.63796819261208,173.81854476196273,142.40662844366918,178.7222076698206,141.18564895172895,81.7658539121533,170.7159953939544,148.47892346330397,179.6567774752232,139.97290188689686,push-up
90.5995954684765,173.75912089902883,142.7137607602557,178.6640793850711,141.39139471125424,81.40403424305556,170.7591677340153,149.37323931955171,179.0712819576477,139.90485514974796,push-up
90.58943486959004,173.7094043152977,142.95527206425368,178.42940413054086,141.3736807322507,81.16800165538959,170.748686236756,149.99438540113132,178.52866216552007,139.7317987538946,push-up
90.654807315004,173.62515139705158,142.96666561279827,178.3708423725274,141.39237829282524,81.1863755444714,170.60481685369632,150.03261681685254,178.37043357404076,139.7252115523223,push-up
90.61585469203372,173.64923707506267,143.365431372116,178.14686438598335,141.47369807092116,80.95887131415554,170.53529296764324,150.40595679173745,178.27807455751997,139.78646531906224,push-up
90.21023868674928,173.5496882723092,144.7476740266818,177.36012483876763,141.65280780467222,79.74281369431499,169.50248628242923,152.03842690904975,177.62117205714594,139.85822434099046,push-up
89.74918835102692,172.53182147505893,147.44351833538178,175.34589202773998,142.4000337421928,79.6033557230407,168.18028252852673,153.48316085812075,175.88242680037612,140.1943407384514,push-up
88.44847181507684,171.962111755856,149.30375374178607,174.9253179409932,142.99056160474177,78.1724867087605,167.65807887468367,156.17848735958003,174.7248051949561,140.63363043457926,push-up
87.82189828803173,171.38782462213103,150.48547168567347,174.8386794071143,143.9641849744751,78.56984804984879,167.80639874303503,156.14770385424242,175.06968984538346,141.8797242590429,push-up
86.8973339607601,170.21879533654163,151.4383053793509,175.41818801179352,145.7114089437814,78.32943161503799,165.98148522926292,156.61180568128336,174.20341377088735,142.93687269594147,push-up
86.22815014538895,168.83097961447817,153.5238091827364,175.1904718817046,147.76268140698207,79.32091820037333,165.88849250164964,156.68081800283363,174.25944668286644,144.9147397373337,push-up
86.39160940560618,165.2608363980246,152.98950021518743,178.611970665863,153.20267077420334,81.63064450212424,164.88873254415,157.0089517694408,175.3815436737289,150.1384801836708,push-up
88.25701252552972,164.26768430551968,151.54560668274402,178.77938730682405,154.0916521999907,83.32527370571532,164.03680814558888,154.57254071386257,177.1695987945595,151.0903181874105,push-up
87.33943033602581,162.49751032487336,152.32185804799025,179.594876483732,156.2952896966364,81.96381643167548,162.56477294719582,155.13130196806551,178.90428940046596,153.843788272703,push-up
86.0006366593095,160.9570500763197,154.13119261083597,177.9417981037084,160.2602736263907,79.79326770458594,160.59468557105103,157.62506073935003,179.3004618128678,157.16572271856515,push-up
85.42216682417059,159.47304620957925,156.59563114985653,179.07058102885935,162.1293249801813,81.41170247707473,159.22093564559987,156.5855627360509,178.09946084318815,159.7583670315708,push-up
81.73103715918981,154.17539121339945,159.44641531645405,178.00999367329408,166.79119243410557,72.76666850651422,148.61416732302666,164.4001117142351,178.53389039914416,162.67276578967798,push-up
82.2992615378594,153.51196301665755,158.67264586001616,176.71207357202343,168.4078315113562,68.31919075983245,135.29223943793482,161.70893284881848,179.98912547844887,163.10540864592755,push-up
79.97225367228627,151.4323756711987,159.4376295251376,175.60037264287126,171.14713675846286,29.860781067460874,117.82112005765927,164.14828380765636,179.91334921654718,164.0279049300008,push-up
76.50107180475919,148.31185920802184,164.30826938787018,178.46995215346735,171.83897019381314,10.218311987824151,85.4098318620861,167.29155327749947,178.8534469918204,164.70953458823317,push-up
74.23484664417525,145.91527406945346,166.22819680429794,179.6134749574845,172.50462296547116,24.110486379974777,70.13574424313617,170.59965316532256,176.554507358343,164.84549033139356,push-up
65.33717388924373,139.66015216570833,171.9150678108101,178.98950302877722,174.99241187769746,41.29366727829752,50.02271543136536,175.0491631906995,174.33046253142203,165.06598166412024,push-up
62.762714820660435,138.36383371161375,172.26976854451527,179.9875352876461,176.07538454636713,43.10841260129496,46.51113616396642,175.7809766267102,174.7216100067736,166.22515350720028,push-up
58.77261692827493,136.59230377239788,175.5848562168065,178.8939320333824,176.63880832735973,42.37805747254361,46.518020103051526,175.71333105725952,175.20426905407678,166.58339980612917,push-up
57.660454334746696,135.77492421094558,176.12667821244824,178.7909957377365,176.8735425017151,43.29066542209481,46.535162802846976,175.84647158405335,175.8053004388013,167.47861812299067,push-up
59.26756571167293,137.06046957115956,174.13284122833392,179.68016896688252,176.9427593628045,43.38921983686482,46.314705929331694,174.15664817411076,177.91188623275653,168.34775829171807,push-up
59.2215300469697,137.08622865036816,174.06742786956252,179.54036260631224,176.7793062099202,42.184693577702895,46.127588972595284,173.549507900671,178.76077537893357,168.78855499281156,push-up
59.31412269441102,137.41100198324196,174.3242492299334,179.09381466297484,176.41775594980342,41.41924620455424,46.204737020130906,173.19575698985122,179.45886881852724,169.4347258407853,push-up
58.00819823424581,137.02549922814185,174.8009639229884,178.89985901805926,176.15712902911048,41.84022943927644,44.77675107258602,173.40968980253794,179.78574782906472,169.61288529208525,push-up
50.31462224957713,128.75813112455154,174.29023101978748,179.0429837996169,175.95234812405724,40.111369982758184,46.45609182045194,173.04213455049367,179.25103877858274,170.01111769851812,push-up
52.3829762846501,133.7688399952848,177.85831360824966,177.98502439587227,175.41645873276298,35.99206418592405,50.164203061824374,172.1103014590891,178.08369281155473,170.39850509461428,push-up
58.29368517381125,138.60233553915785,172.703741184926,178.5955011979002,173.50732604145105,5.755648932211366,85.09843675469023,173.0945080263325,177.29358040873774,170.55999099483262,push-up
59.291620279932026,138.98159522288458,171.788661795544,178.4311530794791,172.53643036311487,2.4194204539758744,85.34875310893125,173.97490982366452,176.42041079980507,170.4890026341246,push-up
64.30889399571436,145.22859708413617,170.84846103323014,177.34630031842832,171.5237608812036,53.48456393467997,127.92871587711147,173.62645084620937,176.46596157854574,169.38112992172282,push-up
66.59505585804699,149.2598881838448,169.18880363586328,175.95991155306064,170.57592626118802,59.54523225761033,141.12848742990576,171.50417448588414,175.7489722966932,168.50727993302203,push-up
68.85849948405377,152.11469919416172,166.8806445417734,173.35172641144595,170.48690992985837,66.1534241140918,152.57844196436974,171.1798396361741,174.86124965378886,168.3965168290787,push-up
70.42345803241002,154.42926426205685,165.68957308699024,171.71408317350316,169.0726130001128,68.61261151753169,159.24418176467051,170.30210354256826,173.6789049742344,166.14523970473778,push-up
71.37235706852182,155.8845140284567,165.3215900380425,172.1927749034298,167.77868696097912,70.46689625023633,159.94338070186535,168.77293503891448,174.5750376364106,164.82240316782867,push-up
71.96031058006399,157.38312479557248,165.3374707655839,172.76838344547687,166.3646610322683,71.0333773675186,161.4349157403581,168.20686642316477,175.47715207367145,162.97472067898187,push-up
71.22817926577186,159.13007258688637,167.05548743242693,174.5432814434656,164.45288616359645,69.24041154429754,163.1454527257627,169.24830971875653,174.86811097477892,162.07378192835688,push-up
71.38487559493115,161.10359839375351,166.94318172557203,174.85842585300102,162.8855443698183,69.14710926082927,164.94510375394236,170.00027695689954,176.5853678220016,159.4458916430069,push-up
69.46337495417059,164.0700486743108,169.83272725562236,176.66256460491348,160.23740285383667,65.58941084793621,166.47024323917694,173.81346822931394,177.87275383396405,156.4610286656106,push-up
69.56625743258522,165.2589008299242,170.61167584089753,177.27767917847885,159.49242831841661,65.41552408748531,167.00426723884266,174.27962701144745,178.91101787027563,155.4663696128049,push-up
148.15283849533827,173.49482817614,49.01039474606326,162.34607927651143,96.69588995743187,109.93293664458865,177.9298893882262,45.98638512369742,116.03933631657053,118.81610908769835,push-up
177.19207838117975,176.6486024228707,14.96834358621924,155.87033164880475,110.5922559744283,130.43052300419302,179.95283905799445,27.429520923888425,138.79139865736482,97.83335079917205,push-up
175.98002325741902,178.56620105701444,21.71482421196409,175.6824901887316,81.78510948541228,133.15801239786958,177.57919847048476,53.72045977296689,169.01864571335102,97.31278279621147,push-up
121.06109167991605,166.77971190973716,21.183744823820263,164.08725420391502,82.36270317767199,126.61976470282578,177.65954028580538,70.98668052260273,158.66600871279894,112.88620532973044,push-up
129.06062051042665,166.64243992424798,15.735990304789281,174.2250114223642,87.68052409543797,119.86120262416745,177.52552604317881,69.21555407569217,169.02108396051113,95.50179917804718,push-up
164.75775776112488,167.73765851870448,10.000543549229135,107.84746109370973,160.32229849929783,121.26297407355375,177.93665005669425,43.19751442753197,128.49490824626585,112.79814958049444,push-up
171.94996627895975,173.0417138998608,31.288787729173063,144.95607603135133,126.69278870623396,124.60813720136518,177.89774016018757,54.99043749524365,146.35299441016224,109.67712962682718,push-up
134.25762817621066,176.36687597599482,38.688891829525076,151.9921332532917,118.83116323224343,126.56472463517557,176.77043270513755,53.98762699562663,143.91992299021908,111.1531350597164,push-up
108.505229986453,176.0111437641089,86.33934083497904,174.0025963859782,83.71477106312504,125.67123540866086,174.9866329137829,83.3222752864866,168.8942071930763,90.12584884783739,push-up
120.37970852088579,168.83594510515863,76.50107587452909,156.1033098804995,108.33990535699515,115.17046489373459,169.4494685108042,116.93533442121895,164.13346990001355,104.10126640719447,push-up
119.15329999217316,170.04230119488835,66.08914424952314,154.6037520813963,99.56321242731902,124.45304993651594,160.50944202129944,119.53277446801437,155.90299509413867,100.21747808529643,push-up
121.62023024081785,168.33184332245594,74.57818059903283,166.29854352033865,96.33672521066407,126.43449791189343,159.82325596337648,119.96441399018666,152.81053528400406,100.18763961186754,push-up
125.32860472699129,164.211581463097,74.71837113178587,161.4935009038971,102.60971744411484,125.92351303470669,156.51573382292594,128.51380909453619,146.29001706351437,99.37488292305848,push-up
148.69955549055837,145.11348339470092,53.34953646001275,154.2779092883986,93.71926787469972,142.13143758789295,139.9621946695392,140.35359744448456,134.66723487983876,99.76096841839768,push-up
151.2224182041453,141.63453012102363,32.8926696552,129.1241831283567,95.08245888616545,137.1776244666967,135.896092340019,160.01796553292502,123.31111494711323,99.07327509460114,push-up
148.77632089636745,152.01780312574877,0.12317478221241113,85.98899799806789,107.16139696811805,141.43268066363078,130.3062500858073,163.6543363929434,122.03745154008726,99.86113056529906,push-up
144.28610384373962,148.2737795083249,18.61291891397127,73.95539085472447,94.72136022685055,147.04740917142686,122.41255487622122,177.58014576562059,104.93074263131288,99.14843903103953,push-up
144.25834913244697,164.64939058303096,36.64361144968416,48.198742284787855,107.7151388288135,144.86475866985487,120.74179208798687,168.41801119703496,126.53718001063609,102.86001457562887,push-up
168.44534557091168,144.78509691083133,76.79831838946166,127.43567034140887,110.37149754002512,160.12173989414532,105.27662482681471,160.4289219965307,94.73765811769742,99.81323555492537,push-up
177.53288365444317,152.84357372733862,88.08734399364334,42.43521520104779,73.62457708332266,162.7591361941159,99.71607679871477,147.57128139756082,86.30265677646268,101.7400116325382,push-up
161.87134632855148,172.53883960202919,98.53843991081322,23.198525774147154,80.07337223351581,170.6318177020686,95.3650348157346,138.6101115708283,76.6705749679088,104.87096816334655,push-up
162.96891559017823,174.4573704773711,93.22466427579712,41.17522220866606,68.77860432242802,179.90136903254458,88.58954887779603,144.76939549918532,81.91053617473854,106.64524632480726,push-up
150.28241967605106,171.1341212382827,77.49256601719162,105.73630248921229,21.044582438770973,179.22415208135874,88.61571363815713,159.83299294588426,99.0108472363391,109.54987326808258,push-up
162.73410390462732,169.38769909756488,78.02501958305857,134.92935377992026,9.120583079708851,174.55806718253157,86.0250688339122,154.82887813924444,85.68147998398626,102.65882840870165,push-up
162.8199988272144,165.71396070027106,78.8587421557636,137.31071032598462,97.71687409322806,170.13589762939984,84.45459329384009,153.0948080482425,80.98627175931681,102.0315222410475,push-up
168.99140280550526,154.29933363061144,80.1784550468256,142.42935624634225,96.32305144506937,169.18499737002773,84.08166427069227,150.306881448417,77.4153021697961,101.67353422930222,push-up
170.3778630384703,148.75397952894022,79.40883466475918,111.63934564373058,128.5898157084639,166.2732268954916,81.97478303877234,149.01479299509438,73.75598087953063,99.9451948308664,push-up
161.7633020336412,161.98326193934807,78.54241573208543,6.283877966731508,116.0945958957727,170.89651726053708,85.72388624048405,152.36544474163085,78.68334974114377,100.66723783797113,push-up
157.48669077782625,166.78572132864727,77.4102928421446,147.0513638432236,90.53251327203868,148.97799235544136,81.09493575287719,154.5649010416918,81.81110914901544,101.48544602206434,push-up
141.88629304706808,173.74594851677216,75.12967359681954,136.6703521122254,97.57781634710078,163.7587380072947,108.86529433390672,165.0131827116291,97.10599486457028,99.71158617462622,push-up
140.24550146603997,171.4629468148186,71.93048347988599,127.44029328266417,104.36623695949646,160.87594200482127,111.49736222584902,170.67207651678933,101.80405276773405,99.11649956126648,push-up
149.40819494004745,168.41431162233576,70.20625564774394,112.97801804372985,115.14821622145121,145.40106409244635,137.82904889430722,173.25757097720216,104.1579713525577,98.26174693112507,push-up
112.58647707051023,167.62376475760666,52.03040439957766,52.04049465409172,91.06253879050088,140.05825587583365,132.916262226138,179.69743008000225,106.03490546674956,96.47562445362071,push-up
150.43064981598036,132.65459913145577,6.048657381658356,94.20316987413116,86.92414555455191,130.9382940273354,137.17187810916204,173.68482336261968,111.7521868336735,95.53893998796146,push-up
125.97310301724582,149.0715604465297,10.6727644150167,78.543170664354,88.50159720943437,114.4286632142472,151.7546253703904,170.9547121281732,116.07658142336581,95.65188947592004,push-up
118.83447795126447,154.7572836240631,51.68024263840107,142.1006039937328,85.59968093224639,119.22152907862647,150.85429662898514,164.20899822930093,119.66233212207283,96.27990736645,push-up
127.22668840269067,151.42354409184318,57.14997218112188,129.04264026076032,108.70374479049907,114.12385208310366,152.1978493820518,161.65361316339798,125.5245488551221,96.24298397926562,push-up
123.31511745390469,159.42419377738167,68.85902286408934,127.6671806921982,123.80874987865461,120.05181539870883,151.75832044356125,130.80418699342022,160.1354808457253,106.19304882960296,push-up
131.49426829608396,161.09555776182046,63.62682076736518,139.0477988817892,114.17441285233012,114.47098206404128,155.67971150710954,131.10540202187826,161.43638535669388,106.00356434933238,push-up
119.23553935829644,171.15819022039486,73.92802033197535,151.50093709716626,117.38314464574543,122.28719486032173,154.05610241924387,144.13000246578503,148.06821968222164,111.89995713280392,push-up
115.17581010342887,156.44542386297363,52.1873402579107,121.95741579177817,35.36070518626945,129.26599582414053,159.8922397612971,96.20751548169638,162.30350183408706,126.82873274125706,push-up
123.97392788456038,152.7836221146044,35.743284092563464,160.2801378704173,104.6798819540352,121.98949429830695,159.48744157447584,105.27957456721863,179.49516924802967,111.09069607599456,push-up
138.68086464639842,156.94318687091157,6.128485533186968,33.152371331651565,60.18886521061632,118.39350256454486,163.15266019336784,64.15318431442276,136.82122036448052,112.19895479138523,push-up
141.20353129341285,155.0793723299693,6.281778337536505,27.711993946047098,62.32745627367338,117.8746290342195,164.9703756367279,49.266758457038506,117.50059353204085,117.31840777699176,push-up
136.75244518702453,156.0321166174681,7.254767387577332,173.46370112711045,80.08858120941815,115.36813892857452,168.05416788061223,51.98756022379634,118.50280383159297,119.16310007897532,push-up
134.65628201868506,159.72249940656314,10.8378075975466,179.8972412850194,84.96798458481543,110.6025078652388,171.17326988651772,54.69417252804258,116.169691338472,121.47890624022439,push-up
